110001001013,BEACON SLAB 100G INDULGENT CRIS,10.99,1,0,0,8001,0,5.18,0,16,33,356,5,2009-01-09,2017-07-11,2017-07-23,8.99,ZZZZ,45,NULL,NULL,15,0,0,0,NULL,NULL,2010-10-12,2391,NULL,NULL,NULL,13,1,FALSE,2,14.0176,14.02,1.43,-0.017131,NULL,NULL,0,NULL,NULL,HIDE,NULL,24,5.47,NULL,NULL,0,2009-05-05,MASTER,NULL,0000-00-00,0:00:00,110001,NULL,NULL,NULL,S_3000_36445,,BEACON SLAB 100G INDULGENT CRISP,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,-2,0,2020-09-16 23:35:17,0,0,0,0,0,EACH,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,NULL,0,0,NULL,NULL,0,0,0,HEAD_OFFICE,0000-00-00,NULL,NULL,0000-00-00,NULL,NULL,0000-00-00,0,NULL,0000-00-00,0,NULL,0000-00-00,0,2020-06-19,11:48:19,lavi,ADRAGRP,0000-00-00,NULL,0,NULL,NULL,0000-00-00,0,NULL,0,0,6001120607234,F,F,F,F,F,T,1,0,F,F,0,0,0,0,0,NULL,0000-00-00
110001001014,BEACON SLAB 100G MOCHA MOUSSE,8.99,1,0,0,8001,0,5.18,0,16,33,356,5,2009-01-09,2017-07-11,2017-07-23,8.99,ZZZZ,45,NULL,NULL,15,0,0,0,NULL,NULL,2010-10-12,2387,NULL,NULL,NULL,14,1,FALSE,12,84.1056,84.12,1.17,-0.0171495,NULL,NULL,0,NULL,NULL,HIDE,NULL,24,5.47,NULL,NULL,0,2009-05-06,MASTER,NULL,0000-00-00,0:00:00,110001,NULL,NULL,NULL,S_3000_36445,,BEACON SLAB 100G MOCHA MOUSSE,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,-12,0,2020-09-16 23:35:17,0,0,0,0,0,EACH,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,NULL,0,0,NULL,NULL,0,0,0,HEAD_OFFICE,0000-00-00,NULL,NULL,0000-00-00,NULL,NULL,0000-00-00,0,NULL,0000-00-00,0,NULL,0000-00-00,0,2020-06-19,11:48:19,lavi,ADRAGRP,0000-00-00,NULL,0,NULL,NULL,0000-00-00,0,NULL,0,0,6001120607197,F,F,F,F,F,T,1,0,F,F,0,0,0,0,0,NULL,0000-00-00
110001002002,BEACON SLAB 150G HAZEL HEAVEN,21.99,1,0,0,8001,0,11.4283,0,16,33,356,5,2009-01-09,2010-11-08,2010-12-31,11.99,ZZZZ,100,NULL,NULL,15,0,0,0,NULL,NULL,2017-02-07,3173,NULL,NULL,NULL,2,20,FALSE,3,42.0789,34.2849,2.87,18.5223,NULL,NULL,0,NULL,NULL,HIDE,NULL,12,NULL,NULL,NULL,0,2011-09-01,MASTER,NULL,0000-00-00,0:00:00,110001,NULL,NULL,NULL,S_3000_36445,,BEACON SLAB 150G HAZEL HEAVEN,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,-3,0,2020-09-16 23:35:17,0,0,0,0,0,EACH,,16,33,356,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,NULL,0,0,NULL,NULL,0,0,0,HEAD_OFFICE,0000-00-00,NULL,,0000-00-00,NULL,,0000-00-00,0,,0000-00-00,0,,0000-00-00,0,2020-06-19,11:48:19,lavi,ADRAGRP,0000-00-00,NULL,0,,,NULL,0,NULL,NULL,11.43,6001120621063,F,F,F,F,F,T,1,0,F,F,0,0,0,0,0,NULL,0000-00-00
110001002003,BEACON SLAB 180G NUTS ABOUT FRU,19.99,1,0,0,8001,0,10.9033,0,16,33,356,5,2009-01-09,2015-12-14,2015-12-24,19.99,ZZZZ,100,NULL,NULL,15,0,0,0,NULL,NULL,2015-08-21,1146,NULL,NULL,NULL,3,2,FALSE,4,56.1052,43.6132,2.61,22.2653,NULL,NULL,0,NULL,NULL,HIDE,NULL,12,NULL,NULL,NULL,0,2011-09-09,MASTER,0,0000-00-00,0:00:00,110001,NULL,NULL,NULL,S_3000_36445,,BEACON SLAB 180G NUTS ABOUT FRUIT,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,-1,0,2020-07-02 18:21:50,0,0,0,0,0,EACH,,16,33,356,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,NULL,0,0,NULL,NULL,0,0,0,HEAD_OFFICE,0000-00-00,NULL,,0000-00-00,NULL,,0000-00-00,0,,0000-00-00,0,,0000-00-00,0,2020-06-19,11:48:19,lavi,ADRAGRP,0000-00-00,NULL,0,,,NULL,0,NULL,NULL,11.43,6001120608651,F,F,F,F,F,T,1,0,F,F,0,0,0,0,0,NULL,0000-00-00
110001002004,BEACON SLAB 150G MINT MAGIC,24.99,1,0,0,8001,0,11.4283,0,16,33,356,5,2009-01-09,2010-11-08,2010-12-31,11.99,ZZZZ,100,NULL,NULL,15,0,0,0,NULL,NULL,2017-02-07,3174,NULL,NULL,NULL,4,20,FALSE,NULL,NULL,NULL,3.26,NULL,NULL,NULL,0,NULL,NULL,HIDE,NULL,12,NULL,NULL,NULL,0,0000-00-00,MASTER,NULL,0000-00-00,0:00:00,110001,NULL,NULL,NULL,S_3000_36445,,BEACON SLAB 150G MINT MAGIC,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2020-09-16 23:35:17,0,0,0,0,0,EACH,,16,33,356,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,NULL,0,0,NULL,NULL,0,0,0,HEAD_OFFICE,0000-00-00,NULL,,0000-00-00,NULL,,0000-00-00,0,,0000-00-00,0,,0000-00-00,0,2020-06-19,11:48:19,lavi,ADRAGRP,0000-00-00,NULL,0,,,NULL,0,NULL,NULL,11.26,6001120621087,F,F,F,F,F,T,1,0,F,F,0,0,0,0,0,NULL,0000-00-00
600969951527,MARLIN SCISSOR 13CM PRINTED,19.99,9,0,0,5132,0,4.96492,0,70,219,779,3,2011-10-20,0000-00-00,0000-00-00,0,RCAA,45,NULL,NULL,15,0,0,0,NULL,NULL,2014-11-06,4068663,NULL,NULL,108,NULL,NULL,FALSE,73,479.624,321.93,2.60739,32.8787,NULL,NULL,,NULL,NULL,,FALSE,12,NULL,NULL,NULL,35,2012-02-14,MASTER,NULL,0000-00-00,0:00:00,NULL,T1TC35831,NULL,NULL,B_3000_50836,ALL,MARLIN SCISSOR 13CM PRINTED,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,4.96,2020-09-28 15:42:34,0,0,0,0,0,EACH,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,NULL,0,0,NULL,NULL,0,0,0,HEAD_OFFICE,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-09-28,12:24:24,lavi,PLU_EDIT,0000-00-00,NULL,4.96,ADMN549309,T1TC35631,2012-02-16,-24,NULL,NULL,4.41,,F,F,F,F,F,T,F,0,F,F,108,0,0,0,0,NULL,0000-00-00
110001001007,BEACON SLAB 90G MUESLI SUPREME,12.99,1,0,0,8001,0,5.78962,0,16,33,356,5,2009-01-09,2018-06-06,2018-06-28,9.99,ZZZZ,100,NULL,NULL,15,0,0,0,NULL,NULL,2016-08-23,1106,NULL,NULL,216,7,1,FALSE,136,949.479,772.634,1.69435,18.6439,NULL,NULL,0,NULL,NULL,HIDE,NULL,24,NULL,NULL,NULL,80,2012-02-21,MASTER,NULL,0000-00-00,0:00:00,110001,7106817,NULL,NULL,B_3000_40238,,BEACON SLAB 90G MUESLI SUPREME,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,-2,5.79,2020-09-16 23:35:17,0,0,0,0,0,EACH,,16,33,356,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,NULL,0,0,NULL,NULL,0,0,0,HEAD_OFFICE,0000-00-00,146,,0000-00-00,NULL,,0000-00-00,0,,0000-00-00,0,,0000-00-00,0,2020-06-19,11:48:19,lavi,ADRAGRP,0000-00-00,NULL,5.79,ADMN371537,7106817,2011-12-20,-120,NULL,NULL,5.79,6001120603328,F,F,F,F,F,T,1,0,F,F,216,0,0,0,0,NULL,0000-00-00
110002003001,BEACON TV BAR MILK LRG BAR 47G,10.99,1,0,0,5045,0,3.77202,0,16,33,116,8,2009-01-10,2019-03-22,2019-04-07,6.99,RALL,100,NULL,NULL,15,0,0,0,NULL,NULL,2015-02-13,2612,NULL,NULL,398,1,3,FALSE,365,1618.25,1313.55,1.43348,18.7676,NULL,NULL,0,NULL,NULL,,NULL,40,NULL,NULL,NULL,33,2012-02-18,MASTER,NULL,0000-00-00,0:00:00,110002,7106817,NULL,NULL,B_3000_54643,,BEACON TV BAR MILK LARGE BAR 47G,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,-35,3.77,2021-02-23 18:21:07,0,0,0,0,0,EACH,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,NULL,0,0,NULL,NULL,0,0,0,HEAD_OFFICE,0000-00-00,83,ADMN498304,2012-01-31,2,,0000-00-00,0,,0000-00-00,0,,0000-00-00,0,2021-02-08,11:48:19,lavi,ADRAGRP,0000-00-00,NULL,3.77,ADMN371537,7106817,2011-12-20,-200,NULL,NULL,3.96,6001120609870,F,F,F,F,F,T,1,0,F,F,400,0,0,0,0,NULL,0000-00-00
110002003015,BEACON TV BAR WHITE LRG BAR 47G,10.99,1,0,0,5045,0,3.77,0,16,33,116,8,2009-01-10,2019-03-22,2019-04-07,6.99,RALL,100,NULL,NULL,15,0,0,0,NULL,NULL,2015-02-13,2613,NULL,NULL,671,15,3,FALSE,643,2837.56,2427.88,1.43348,14.4121,NULL,NULL,0,NULL,NULL,,NULL,40,NULL,NULL,NULL,28,2012-02-21,MASTER,NULL,0000-00-00,0:00:00,110002,7106817,NULL,NULL,B_3000_54643,,BEACON TV BAR WHITE LARGE BAR 47G,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,-10,3.77,2021-02-08 19:47:23,0,0,0,0,0,EACH,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,NULL,0,0,NULL,NULL,0,0,0,HEAD_OFFICE,0000-00-00,73,ADMN498304,2012-01-31,9,,0000-00-00,0,,0000-00-00,0,,0000-00-00,0,2021-02-08,11:48:19,lavi,ADRAGRP,0000-00-00,NULL,3.77,ADMN371537,7106817,2011-12-20,-200,NULL,NULL,3.77,6001120609894,F,F,F,F,F,T,1,0,F,F,680,0,0,0,0,NULL,0000-00-00
110002003004,BEACON TV BAR MINT,8.99,1,0,0,8001,0,3.46,0,16,33,116,5,2009-01-10,2019-03-22,2019-04-07,6.99,ZZZZ,45,NULL,NULL,15,0,0,0,NULL,NULL,2012-11-08,2614,NULL,NULL,NULL,4,3,FALSE,7,30.465,29.4,1.17261,3.40312,NULL,NULL,0,NULL,NULL,HIDE,NULL,40,3.16,NULL,NULL,0,2009-05-06,MASTER,NULL,0000-00-00,0:00:00,110002,NULL,NULL,NULL,B_3000_51564,,BEACON TV BAR MINT,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,-6,0,2020-10-20 20:19:03,0,0,0,0,0,EACH,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,NULL,0,0,NULL,NULL,0,0,0,HEAD_OFFICE,0000-00-00,NULL,NULL,0000-00-00,NULL,NULL,0000-00-00,0,NULL,0000-00-00,0,NULL,0000-00-00,0,2020-10-20,11:48:19,lavi,ADRAGRP,0000-00-00,NULL,0,NULL,NULL,0000-00-00,0,NULL,0,0,6001120609382,F,F,F,F,F,T,1,0,F,F,0,0,0,0,0,NULL,0000-00-00
